"shortmove","longmove","Profit","TotalTrades","Name"
23,14,8.79800000000001e-05,107,"Zeitcoin"
24,22,8.298e-05,211,"Zeitcoin"
27,15,8.242e-05,83,"Zeitcoin"
16,9,8.106e-05,150,"Zeitcoin"
29,9,8.106e-05,99,"Zeitcoin"
45,44,8.07400000000001e-05,285,"Zeitcoin"
40,18,8.018e-05,59,"Zeitcoin"
18,11,7.914e-05,129,"Zeitcoin"
49,16,7.9e-05,51,"Zeitcoin"
28,9,7.896e-05,119,"Zeitcoin"
38,18,7.83e-05,63,"Zeitcoin"
43,23,7.664e-05,64,"Zeitcoin"
34,18,7.53e-05,65,"Zeitcoin"
27,14,7.474e-05,89,"Zeitcoin"
42,18,7.38e-05,57,"Zeitcoin"
45,17,7e-05,55,"Zeitcoin"
29,19,6.95e-05,87,"Zeitcoin"
18,9,6.914e-05,124,"Zeitcoin"
47,17,6.6e-05,51,"Zeitcoin"
28,11,6.586e-05,99,"Zeitcoin"
17,9,6.514e-05,136,"Zeitcoin"
39,18,6.23e-05,65,"Zeitcoin"
26,10,6.206e-05,103,"Zeitcoin"
20,11,6.108e-05,103,"Zeitcoin"
30,18,5.918e-05,77,"Zeitcoin"
15,12,5.684e-05,192,"Zeitcoin"
41,18,5.544e-05,59,"Zeitcoin"
39,35,5.5e-05,106,"Zeitcoin"
27,9,5.496e-05,107,"Zeitcoin"
34,19,5.43e-05,81,"Zeitcoin"
29,14,5.05e-05,81,"Zeitcoin"
36,13,5.018e-05,67,"Zeitcoin"
29,13,4.85e-05,81,"Zeitcoin"
18,14,4.802e-05,161,"Zeitcoin"
27,20,4.774e-05,99,"Zeitcoin"
43,18,4.628e-05,51,"Zeitcoin"
18,16,4.572e-05,233,"Zeitcoin"
26,13,4.566e-05,89,"Zeitcoin"
26,24,4.55e-05,206,"Zeitcoin"
18,10,4.514e-05,132,"Zeitcoin"
37,13,4.418e-05,73,"Zeitcoin"
30,20,4.418e-05,83,"Zeitcoin"
5,4,4.376e-05,505,"Zeitcoin"
25,11,4.216e-05,103,"Zeitcoin"
43,14,4.204e-05,57,"Zeitcoin"
48,17,4.2e-05,51,"Zeitcoin"
18,12,4.192e-05,137,"Zeitcoin"
32,11,4.166e-05,79,"Zeitcoin"
28,20,4.15e-05,87,"Zeitcoin"
28,22,4.05e-05,99,"Zeitcoin"
27,13,3.774e-05,89,"Zeitcoin"
32,19,3.33e-05,77,"Zeitcoin"
35,18,3.33e-05,65,"Zeitcoin"
24,18,3.298e-05,121,"Zeitcoin"
28,13,3.25e-05,85,"Zeitcoin"
41,37,3.204e-05,105,"Zeitcoin"
44,17,3.196e-05,57,"Zeitcoin"
41,30,3.192e-05,72,"Zeitcoin"
26,12,3.19e-05,103,"Zeitcoin"
44,14,3.172e-05,55,"Zeitcoin"
16,12,3.084e-05,172,"Zeitcoin"
25,12,2.786e-05,101,"Zeitcoin"
27,19,2.77399999999999e-05,91,"Zeitcoin"
24,15,2.498e-05,103,"Zeitcoin"
35,19,2.43e-05,71,"Zeitcoin"
24,14,2.398e-05,87,"Zeitcoin"
36,18,2.33e-05,63,"Zeitcoin"
34,17,2.33e-05,67,"Zeitcoin"
25,9,2.096e-05,111,"Zeitcoin"
25,10,1.906e-05,99,"Zeitcoin"
17,12,1.89e-05,152,"Zeitcoin"
50,48,1.78199999999999e-05,181,"Zeitcoin"
24,21,1.774e-05,167,"Zeitcoin"
24,17,1.698e-05,111,"Zeitcoin"
39,13,1.65e-05,61,"Zeitcoin"
36,16,1.53e-05,65,"Zeitcoin"
21,11,1.508e-05,103,"Zeitcoin"
28,14,1.45e-05,83,"Zeitcoin"
23,13,1.26599999999999e-05,100,"Zeitcoin"
41,29,1.26e-05,62,"Zeitcoin"
41,14,1.12e-05,59,"Zeitcoin"
36,19,1.03e-05,63,"Zeitcoin"
19,9,8.14000000000002e-06,112,"Zeitcoin"
17,15,6.09999999999992e-06,241,"Zeitcoin"
25,19,3.98000000000001e-06,113,"Zeitcoin"
16,14,3.93999999999999e-06,241,"Zeitcoin"
48,16,3.00000000000003e-06,49,"Zeitcoin"
4,3,2.70000000000003e-06,540,"Zeitcoin"
48,14,2.00000000000001e-06,51,"Zeitcoin"
28,19,1.73999999999996e-06,91,"Zeitcoin"
30,10,1.59999999999944e-07,91,"Zeitcoin"
25,20,-2.60000000000079e-07,127,"Zeitcoin"
23,20,-1.01999999999994e-06,176,"Zeitcoin"
19,11,-1.01999999999999e-06,119,"Zeitcoin"
29,15,-1.81999999999999e-06,85,"Zeitcoin"
49,14,-1.99999999999997e-06,51,"Zeitcoin"
43,17,-2.95999999999996e-06,53,"Zeitcoin"
38,13,-3.81999999999999e-06,65,"Zeitcoin"
30,17,-4.82000000000001e-06,79,"Zeitcoin"
17,11,-4.93999999999997e-06,138,"Zeitcoin"
38,15,-8.7e-06,71,"Zeitcoin"
23,11,-8.94000000000004e-06,106,"Zeitcoin"
50,17,-9.99999999999999e-06,53,"Zeitcoin"
28,12,-1.034e-05,99,"Zeitcoin"
20,9,-1.086e-05,101,"Zeitcoin"
45,16,-1.124e-05,57,"Zeitcoin"
48,15,-1.2e-05,51,"Zeitcoin"
44,15,-1.212e-05,57,"Zeitcoin"
26,9,-1.304e-05,117,"Zeitcoin"
31,14,-1.382e-05,81,"Zeitcoin"
45,14,-1.424e-05,57,"Zeitcoin"
42,13,-1.512e-05,63,"Zeitcoin"
35,13,-1.782e-05,69,"Zeitcoin"
39,14,-1.882e-05,61,"Zeitcoin"
19,10,-1.902e-05,122,"Zeitcoin"
19,16,-1.946e-05,183,"Zeitcoin"
7,2,-2.04399999999999e-05,332,"Zeitcoin"
28,23,-2.27e-05,113,"Zeitcoin"
41,13,-2.348e-05,65,"Zeitcoin"
35,16,-2.47e-05,69,"Zeitcoin"
40,15,-2.482e-05,65,"Zeitcoin"
33,18,-2.482e-05,73,"Zeitcoin"
22,12,-2.484e-05,101,"Zeitcoin"
33,23,-2.602e-05,87,"Zeitcoin"
36,17,-2.67e-05,69,"Zeitcoin"
24,20,-2.702e-05,152,"Zeitcoin"
40,14,-2.882e-05,59,"Zeitcoin"
46,16,-2.9e-05,49,"Zeitcoin"
47,16,-2.9e-05,47,"Zeitcoin"
20,16,-2.906e-05,165,"Zeitcoin"
44,18,-2.98e-05,49,"Zeitcoin"
20,18,-3.122e-05,233,"Zeitcoin"
50,14,-3.2e-05,51,"Zeitcoin"
40,11,-3.326e-05,69,"Zeitcoin"
41,15,-3.456e-05,69,"Zeitcoin"
37,15,-3.47e-05,65,"Zeitcoin"
35,17,-3.47e-05,67,"Zeitcoin"
40,13,-3.55e-05,69,"Zeitcoin"
43,13,-3.572e-05,57,"Zeitcoin"
47,14,-3.6e-05,55,"Zeitcoin"
49,17,-3.6e-05,51,"Zeitcoin"
43,32,-3.614e-05,64,"Zeitcoin"
25,18,-3.702e-05,105,"Zeitcoin"
35,14,-3.882e-05,63,"Zeitcoin"
31,9,-3.91e-05,83,"Zeitcoin"
23,21,-3.92599999999999e-05,216,"Zeitcoin"
24,11,-3.984e-05,101,"Zeitcoin"
24,13,-4.034e-05,93,"Zeitcoin"
39,16,-4.27e-05,57,"Zeitcoin"
31,11,-4.434e-05,77,"Zeitcoin"
31,10,-4.434e-05,79,"Zeitcoin"
17,13,-4.472e-05,174,"Zeitcoin"
50,16,-4.5e-05,51,"Zeitcoin"
48,12,-4.508e-05,61,"Zeitcoin"
32,20,-4.57e-05,79,"Zeitcoin"
23,12,-4.684e-05,98,"Zeitcoin"
50,18,-4.7e-05,51,"Zeitcoin"
27,16,-5.126e-05,87,"Zeitcoin"
37,19,-5.17e-05,67,"Zeitcoin"
40,16,-5.27e-05,63,"Zeitcoin"
40,12,-5.326e-05,67,"Zeitcoin"
40,17,-5.382e-05,61,"Zeitcoin"
50,15,-5.4e-05,47,"Zeitcoin"
33,9,-5.434e-05,77,"Zeitcoin"
29,20,-5.45e-05,95,"Zeitcoin"
37,17,-5.47e-05,69,"Zeitcoin"
22,11,-5.492e-05,98,"Zeitcoin"
39,19,-5.67e-05,69,"Zeitcoin"
33,16,-5.67e-05,67,"Zeitcoin"
22,9,-5.686e-05,106,"Zeitcoin"
17,10,-5.686e-05,138,"Zeitcoin"
42,11,-5.688e-05,69,"Zeitcoin"
49,18,-5.7e-05,47,"Zeitcoin"
46,14,-5.824e-05,55,"Zeitcoin"
32,16,-5.87e-05,77,"Zeitcoin"
47,20,-5.9e-05,49,"Zeitcoin"
24,9,-5.902e-05,102,"Zeitcoin"
44,12,-5.904e-05,67,"Zeitcoin"
41,12,-5.924e-05,67,"Zeitcoin"
34,13,-5.982e-05,63,"Zeitcoin"
36,14,-6.07e-05,67,"Zeitcoin"
38,16,-6.07e-05,63,"Zeitcoin"
33,17,-6.082e-05,75,"Zeitcoin"
26,19,-6.202e-05,103,"Zeitcoin"
44,13,-6.204e-05,59,"Zeitcoin"
5,3,-6.22e-05,405,"Zeitcoin"
38,17,-6.27e-05,65,"Zeitcoin"
4,2,-6.56199999999998e-05,446,"Zeitcoin"
45,15,-6.632e-05,53,"Zeitcoin"
46,15,-6.632e-05,53,"Zeitcoin"
42,16,-6.676e-05,59,"Zeitcoin"
21,12,-6.684e-05,115,"Zeitcoin"
45,13,-6.824e-05,61,"Zeitcoin"
34,16,-6.87e-05,65,"Zeitcoin"
43,11,-6.872e-05,71,"Zeitcoin"
41,16,-6.912e-05,61,"Zeitcoin"
31,23,-6.97000000000001e-05,99,"Zeitcoin"
29,17,-7.05e-05,77,"Zeitcoin"
26,18,-7.202e-05,91,"Zeitcoin"
21,10,-7.302e-05,102,"Zeitcoin"
30,21,-7.382e-05,89,"Zeitcoin"
44,22,-7.39200000000001e-05,57,"Zeitcoin"
49,13,-7.4e-05,53,"Zeitcoin"
37,16,-7.47e-05,65,"Zeitcoin"
29,18,-7.482e-05,81,"Zeitcoin"
37,12,-7.75e-05,77,"Zeitcoin"
30,15,-7.782e-05,77,"Zeitcoin"
45,18,-7.8e-05,49,"Zeitcoin"
47,13,-7.8e-05,55,"Zeitcoin"
40,22,-7.802e-05,61,"Zeitcoin"
43,15,-7.804e-05,61,"Zeitcoin"
42,14,-7.812e-05,57,"Zeitcoin"
32,10,-7.834e-05,79,"Zeitcoin"
48,46,-7.86800000000001e-05,179,"Zeitcoin"
32,18,-7.882e-05,71,"Zeitcoin"
38,14,-7.882e-05,67,"Zeitcoin"
47,18,-7.9e-05,49,"Zeitcoin"
41,11,-7.924e-05,73,"Zeitcoin"
27,17,-7.926e-05,89,"Zeitcoin"
24,12,-7.984e-05,95,"Zeitcoin"
46,18,-8e-05,49,"Zeitcoin"
36,11,-8.026e-05,73,"Zeitcoin"
32,13,-8.15e-05,77,"Zeitcoin"
30,9,-8.284e-05,87,"Zeitcoin"
22,17,-8.322e-05,135,"Zeitcoin"
31,12,-8.334e-05,91,"Zeitcoin"
18,15,-8.336e-05,187,"Zeitcoin"
46,22,-8.488e-05,48,"Zeitcoin"
44,20,-8.528e-05,51,"Zeitcoin"
38,19,-8.57e-05,69,"Zeitcoin"
45,8,-8.67e-05,69,"Zeitcoin"
30,14,-8.782e-05,79,"Zeitcoin"
37,20,-8.87e-05,63,"Zeitcoin"
20,10,-8.902e-05,115,"Zeitcoin"
49,12,-8.908e-05,51,"Zeitcoin"
31,17,-9.082e-05,75,"Zeitcoin"
36,23,-9.1e-05,69,"Zeitcoin"
23,9,-9.102e-05,106,"Zeitcoin"
23,10,-9.102e-05,106,"Zeitcoin"
48,11,-9.108e-05,63,"Zeitcoin"
46,24,-9.166e-05,56,"Zeitcoin"
30,16,-9.17e-05,75,"Zeitcoin"
33,13,-9.182e-05,69,"Zeitcoin"
32,23,-9.202e-05,97,"Zeitcoin"
37,14,-9.27e-05,73,"Zeitcoin"
44,8,-9.272e-05,73,"Zeitcoin"
41,17,-9.348e-05,59,"Zeitcoin"
39,17,-9.37e-05,65,"Zeitcoin"
30,11,-9.414e-05,91,"Zeitcoin"
42,15,-9.42e-05,59,"Zeitcoin"
47,15,-9.6e-05,51,"Zeitcoin"
42,35,-9.72e-05,73,"Zeitcoin"
36,12,-9.75e-05,73,"Zeitcoin"
20,14,-9.776e-05,129,"Zeitcoin"
34,10,-9.834e-05,73,"Zeitcoin"
47,8,-9.902e-05,67,"Zeitcoin"
20,15,-9.906e-05,135,"Zeitcoin"
39,11,-0.00010126,73,"Zeitcoin"
32,14,-0.00010182,69,"Zeitcoin"
46,13,-0.000102,55,"Zeitcoin"
35,22,-0.00010202,69,"Zeitcoin"
39,15,-0.0001027,67,"Zeitcoin"
43,16,-0.00010272,53,"Zeitcoin"
20,12,-0.00010294,117,"Zeitcoin"
45,12,-0.00010324,61,"Zeitcoin"
33,11,-0.00010426,77,"Zeitcoin"
36,15,-0.0001047,67,"Zeitcoin"
31,18,-0.00010482,77,"Zeitcoin"
37,23,-0.0001049,67,"Zeitcoin"
29,24,-0.00010502,114,"Zeitcoin"
47,11,-0.00010508,65,"Zeitcoin"
32,9,-0.0001051,81,"Zeitcoin"
34,14,-0.00010582,71,"Zeitcoin"
38,24,-0.0001069,69,"Zeitcoin"
22,16,-0.00010722,133,"Zeitcoin"
41,36,-0.00010768,99,"Zeitcoin"
34,22,-0.0001077,75,"Zeitcoin"
31,20,-0.0001077,83,"Zeitcoin"
44,11,-0.00010848,67,"Zeitcoin"
33,10,-0.00011034,81,"Zeitcoin"
24,10,-0.00011092,100,"Zeitcoin"
46,12,-0.000111,61,"Zeitcoin"
46,8,-0.00011102,67,"Zeitcoin"
36,10,-0.00011234,77,"Zeitcoin"
30,22,-0.0001127,97,"Zeitcoin"
16,11,-0.00011294,154,"Zeitcoin"
48,8,-0.00011302,67,"Zeitcoin"
41,28,-0.00011306,68,"Zeitcoin"
31,16,-0.0001137,81,"Zeitcoin"
35,24,-0.00011488,69,"Zeitcoin"
48,18,-0.000115,47,"Zeitcoin"
42,23,-0.00011552,66,"Zeitcoin"
50,13,-0.000116,49,"Zeitcoin"
28,18,-0.00011626,89,"Zeitcoin"
36,24,-0.00011688,71,"Zeitcoin"
14,12,-0.00011702,260,"Zeitcoin"
41,21,-0.0001178,57,"Zeitcoin"
33,14,-0.00011782,73,"Zeitcoin"
32,8,-0.00011904,77,"Zeitcoin"
46,11,-0.00011908,65,"Zeitcoin"
37,11,-0.00011926,71,"Zeitcoin"
50,22,-0.00011932,42,"Zeitcoin"
31,15,-0.00011982,73,"Zeitcoin"
31,22,-0.0001207,91,"Zeitcoin"
31,8,-0.00012104,85,"Zeitcoin"
45,25,-0.00012172,64,"Zeitcoin"
49,11,-0.00012508,55,"Zeitcoin"
19,12,-0.00012512,123,"Zeitcoin"
35,11,-0.0001265,71,"Zeitcoin"
33,15,-0.00012682,69,"Zeitcoin"
22,18,-0.00012722,148,"Zeitcoin"
31,21,-0.0001277,93,"Zeitcoin"
40,19,-0.0001287,59,"Zeitcoin"
48,10,-0.00013008,65,"Zeitcoin"
49,22,-0.00013032,47,"Zeitcoin"
34,9,-0.00013034,81,"Zeitcoin"
32,17,-0.00013082,75,"Zeitcoin"
33,20,-0.00013182,81,"Zeitcoin"
23,15,-0.00013202,105,"Zeitcoin"
41,10,-0.00013208,83,"Zeitcoin"
40,10,-0.0001321,81,"Zeitcoin"
22,14,-0.00013222,117,"Zeitcoin"
16,13,-0.00013296,190,"Zeitcoin"
48,47,-0.00013374,283,"Zeitcoin"
35,10,-0.00013434,79,"Zeitcoin"
41,6,-0.00013504,97,"Zeitcoin"
41,22,-0.000136,61,"Zeitcoin"
30,29,-0.00013682,302,"Zeitcoin"
34,11,-0.0001385,73,"Zeitcoin"
36,20,-0.0001387,67,"Zeitcoin"
43,12,-0.00013872,67,"Zeitcoin"
38,23,-0.00013888,65,"Zeitcoin"
42,6,-0.00013904,89,"Zeitcoin"
38,11,-0.00013926,71,"Zeitcoin"
42,21,-0.00013944,53,"Zeitcoin"
30,12,-0.00013958,93,"Zeitcoin"
43,10,-0.00013972,71,"Zeitcoin"
39,12,-0.00014126,63,"Zeitcoin"
35,9,-0.0001421,83,"Zeitcoin"
43,8,-0.00014308,75,"Zeitcoin"
7,4,-0.00014346,317,"Zeitcoin"
37,22,-0.00014402,61,"Zeitcoin"
49,10,-0.00014408,65,"Zeitcoin"
43,19,-0.00014472,53,"Zeitcoin"
42,12,-0.00014488,67,"Zeitcoin"
42,20,-0.00014512,61,"Zeitcoin"
35,15,-0.0001467,69,"Zeitcoin"
40,23,-0.00014688,61,"Zeitcoin"
42,10,-0.00014772,77,"Zeitcoin"
48,13,-0.000148,53,"Zeitcoin"
32,21,-0.0001487,89,"Zeitcoin"
33,22,-0.0001487,77,"Zeitcoin"
22,10,-0.00014902,108,"Zeitcoin"
50,10,-0.00015008,61,"Zeitcoin"
34,15,-0.0001507,75,"Zeitcoin"
47,12,-0.000151,59,"Zeitcoin"
44,16,-0.00015104,59,"Zeitcoin"
38,12,-0.0001515,73,"Zeitcoin"
38,10,-0.00015202,69,"Zeitcoin"
38,6,-0.00015204,97,"Zeitcoin"
41,35,-0.00015208,88,"Zeitcoin"
30,8,-0.00015284,91,"Zeitcoin"
49,19,-0.000153,47,"Zeitcoin"
50,8,-0.00015302,63,"Zeitcoin"
50,12,-0.00015308,49,"Zeitcoin"
32,15,-0.00015382,71,"Zeitcoin"
40,24,-0.00015554,62,"Zeitcoin"
44,10,-0.00015572,73,"Zeitcoin"
45,10,-0.00015576,73,"Zeitcoin"
46,10,-0.00015608,69,"Zeitcoin"
47,10,-0.00015608,71,"Zeitcoin"
36,29,-0.0001573,85,"Zeitcoin"
50,11,-0.00015908,59,"Zeitcoin"
32,12,-0.00015958,77,"Zeitcoin"
35,12,-0.00015982,71,"Zeitcoin"
24,7,-0.00015994,107,"Zeitcoin"
48,22,-0.00016032,54,"Zeitcoin"
41,19,-0.00016044,63,"Zeitcoin"
47,22,-0.00016132,49,"Zeitcoin"
39,23,-0.00016488,61,"Zeitcoin"
30,13,-0.0001655,85,"Zeitcoin"
19,14,-0.00016634,145,"Zeitcoin"
45,11,-0.00016676,67,"Zeitcoin"
42,17,-0.00016712,57,"Zeitcoin"
42,19,-0.00016788,55,"Zeitcoin"
40,6,-0.00017004,101,"Zeitcoin"
21,19,-0.0001709,225,"Zeitcoin"
42,8,-0.0001711,77,"Zeitcoin"
45,22,-0.00017112,52,"Zeitcoin"
26,25,-0.00017122,318,"Zeitcoin"
22,15,-0.00017182,113,"Zeitcoin"
36,9,-0.0001721,79,"Zeitcoin"
37,9,-0.0001721,79,"Zeitcoin"
32,22,-0.0001727,85,"Zeitcoin"
49,8,-0.00017302,63,"Zeitcoin"
41,23,-0.00017388,64,"Zeitcoin"
24,19,-0.00017402,133,"Zeitcoin"
37,6,-0.00017404,93,"Zeitcoin"
38,22,-0.00017602,59,"Zeitcoin"
35,23,-0.00017702,67,"Zeitcoin"
19,17,-0.00017758,237,"Zeitcoin"
50,49,-0.00017922,281,"Zeitcoin"
34,23,-0.00018002,77,"Zeitcoin"
37,10,-0.00018034,71,"Zeitcoin"
18,8,-0.00018094,119,"Zeitcoin"
49,7,-0.00018102,65,"Zeitcoin"
41,8,-0.0001811,81,"Zeitcoin"
39,10,-0.00018202,69,"Zeitcoin"
23,7,-0.00018214,105,"Zeitcoin"
28,17,-0.0001825,83,"Zeitcoin"
26,7,-0.00018296,109,"Zeitcoin"
37,8,-0.0001831,83,"Zeitcoin"
44,19,-0.00018504,51,"Zeitcoin"
23,17,-0.00018522,130,"Zeitcoin"
34,12,-0.0001855,71,"Zeitcoin"
19,15,-0.00018712,165,"Zeitcoin"
34,21,-0.0001887,73,"Zeitcoin"
31,26,-0.00018892,112,"Zeitcoin"
11,10,-0.00018936,402,"Zeitcoin"
39,6,-0.00019004,99,"Zeitcoin"
35,21,-0.0001907,69,"Zeitcoin"
48,7,-0.00019102,69,"Zeitcoin"
45,19,-0.00019124,51,"Zeitcoin"
36,22,-0.00019202,67,"Zeitcoin"
33,24,-0.00019202,90,"Zeitcoin"
38,8,-0.0001931,79,"Zeitcoin"
21,16,-0.00019322,137,"Zeitcoin"
23,22,-0.00019324,322,"Zeitcoin"
25,7,-0.00019394,103,"Zeitcoin"
42,9,-0.00019408,75,"Zeitcoin"
18,13,-0.0001945,149,"Zeitcoin"
27,7,-0.00019488,107,"Zeitcoin"
36,26,-0.0001954,83,"Zeitcoin"
36,21,-0.0001967,75,"Zeitcoin"
24,8,-0.00019686,111,"Zeitcoin"
46,7,-0.00019702,71,"Zeitcoin"
43,9,-0.00019808,79,"Zeitcoin"
33,8,-0.0001991,79,"Zeitcoin"
7,3,-0.0002009,312,"Zeitcoin"
43,6,-0.00020102,89,"Zeitcoin"
47,7,-0.00020102,73,"Zeitcoin"
13,12,-0.0002015,388,"Zeitcoin"
33,12,-0.0002015,77,"Zeitcoin"
24,23,-0.00020176,321,"Zeitcoin"
38,28,-0.00020188,81,"Zeitcoin"
39,27,-0.00020224,66,"Zeitcoin"
31,13,-0.0002035,77,"Zeitcoin"
46,9,-0.00020408,67,"Zeitcoin"
23,8,-0.00020486,107,"Zeitcoin"
20,17,-0.00020522,183,"Zeitcoin"
38,4,-0.00020524,113,"Zeitcoin"
39,22,-0.00020602,63,"Zeitcoin"
44,7,-0.00020666,79,"Zeitcoin"
41,31,-0.00020684,70,"Zeitcoin"
49,20,-0.000209,47,"Zeitcoin"
28,7,-0.00020904,101,"Zeitcoin"
43,21,-0.00020928,57,"Zeitcoin"
41,20,-0.0002098,59,"Zeitcoin"
47,9,-0.00021008,67,"Zeitcoin"
37,21,-0.0002107,63,"Zeitcoin"
23,19,-0.00021102,148,"Zeitcoin"
39,8,-0.0002111,77,"Zeitcoin"
50,7,-0.00021302,65,"Zeitcoin"
45,7,-0.0002147,73,"Zeitcoin"
35,20,-0.0002147,81,"Zeitcoin"
40,8,-0.0002151,81,"Zeitcoin"
39,21,-0.0002157,63,"Zeitcoin"
46,23,-0.00021576,48,"Zeitcoin"
43,20,-0.00021696,57,"Zeitcoin"
39,34,-0.00021872,94,"Zeitcoin"
48,19,-0.000219,51,"Zeitcoin"
46,19,-0.000219,47,"Zeitcoin"
29,23,-0.00022082,104,"Zeitcoin"
21,9,-0.00022086,112,"Zeitcoin"
50,20,-0.000221,46,"Zeitcoin"
45,9,-0.00022176,71,"Zeitcoin"
22,21,-0.00022464,323,"Zeitcoin"
28,24,-0.0002287,138,"Zeitcoin"
41,9,-0.00023008,87,"Zeitcoin"
19,13,-0.00023016,133,"Zeitcoin"
22,8,-0.00023086,109,"Zeitcoin"
44,9,-0.00023172,73,"Zeitcoin"
42,34,-0.00023198,82,"Zeitcoin"
40,9,-0.0002321,85,"Zeitcoin"
47,19,-0.000233,45,"Zeitcoin"
38,21,-0.0002337,65,"Zeitcoin"
50,44,-0.0002341,99,"Zeitcoin"
33,21,-0.0002347,79,"Zeitcoin"
22,20,-0.00023502,215,"Zeitcoin"
43,3,-0.0002352,131,"Zeitcoin"
30,23,-0.0002367,92,"Zeitcoin"
34,20,-0.0002397,73,"Zeitcoin"
21,14,-0.00024024,121,"Zeitcoin"
39,38,-0.00024098,282,"Zeitcoin"
37,24,-0.00024188,72,"Zeitcoin"
50,19,-0.000243,49,"Zeitcoin"
23,18,-0.00024302,132,"Zeitcoin"
29,8,-0.00024494,91,"Zeitcoin"
49,48,-0.0002455,276,"Zeitcoin"
44,3,-0.00024684,127,"Zeitcoin"
25,8,-0.00024686,97,"Zeitcoin"
44,6,-0.00024866,87,"Zeitcoin"
26,8,-0.00024888,105,"Zeitcoin"
20,13,-0.00024928,115,"Zeitcoin"
31,6,-0.00025204,97,"Zeitcoin"
30,7,-0.00025484,91,"Zeitcoin"
48,20,-0.000255,54,"Zeitcoin"
32,24,-0.00025502,94,"Zeitcoin"
34,8,-0.0002551,81,"Zeitcoin"
22,19,-0.00025522,174,"Zeitcoin"
40,21,-0.0002557,65,"Zeitcoin"
46,44,-0.00025624,179,"Zeitcoin"
30,24,-0.00025702,102,"Zeitcoin"
50,9,-0.00025802,61,"Zeitcoin"
41,4,-0.00025922,117,"Zeitcoin"
28,15,-0.00025926,89,"Zeitcoin"
21,8,-0.00026286,107,"Zeitcoin"
38,9,-0.0002641,75,"Zeitcoin"
39,9,-0.0002661,79,"Zeitcoin"
29,7,-0.00026894,99,"Zeitcoin"
20,8,-0.00026906,113,"Zeitcoin"
48,9,-0.00027008,67,"Zeitcoin"
35,8,-0.0002711,83,"Zeitcoin"
41,7,-0.00027304,81,"Zeitcoin"
37,26,-0.00027304,73,"Zeitcoin"
28,2,-0.00027504,181,"Zeitcoin"
42,7,-0.00027504,75,"Zeitcoin"
21,18,-0.00027522,173,"Zeitcoin"
49,21,-0.000276,46,"Zeitcoin"
41,32,-0.0002763,76,"Zeitcoin"
32,25,-0.0002769,98,"Zeitcoin"
39,24,-0.0002779,68,"Zeitcoin"
44,25,-0.00027952,62,"Zeitcoin"
28,8,-0.00028104,105,"Zeitcoin"
36,8,-0.0002811,79,"Zeitcoin"
30,26,-0.00028292,130,"Zeitcoin"
34,24,-0.0002839,82,"Zeitcoin"
36,7,-0.00028504,87,"Zeitcoin"
43,25,-0.00028538,58,"Zeitcoin"
27,8,-0.00028688,109,"Zeitcoin"
27,24,-0.00028702,162,"Zeitcoin"
40,7,-0.00028704,83,"Zeitcoin"
44,21,-0.0002876,54,"Zeitcoin"
37,4,-0.00028924,113,"Zeitcoin"
30,6,-0.00029184,97,"Zeitcoin"
39,20,-0.0002967,69,"Zeitcoin"
49,9,-0.00029808,69,"Zeitcoin"
43,7,-0.00029902,79,"Zeitcoin"
34,7,-0.00029904,83,"Zeitcoin"
37,7,-0.0002991,95,"Zeitcoin"
39,26,-0.00030104,69,"Zeitcoin"
29,3,-0.00030106,145,"Zeitcoin"
38,20,-0.0003067,63,"Zeitcoin"
12,10,-0.0003075,266,"Zeitcoin"
43,33,-0.00030806,68,"Zeitcoin"
39,4,-0.00030924,117,"Zeitcoin"
43,39,-0.0003096,115,"Zeitcoin"
26,17,-0.00031102,95,"Zeitcoin"
35,7,-0.00031104,85,"Zeitcoin"
28,25,-0.0003129,156,"Zeitcoin"
45,20,-0.00031324,50,"Zeitcoin"
29,6,-0.00031394,107,"Zeitcoin"
40,20,-0.0003147,63,"Zeitcoin"
42,40,-0.00031578,177,"Zeitcoin"
27,2,-0.00031704,191,"Zeitcoin"
39,7,-0.00031704,89,"Zeitcoin"
42,3,-0.00031722,133,"Zeitcoin"
46,20,-0.000319,50,"Zeitcoin"
26,2,-0.00032304,185,"Zeitcoin"
25,2,-0.00032512,199,"Zeitcoin"
39,33,-0.0003309,83,"Zeitcoin"
38,33,-0.00033522,93,"Zeitcoin"
41,26,-0.0003372,68,"Zeitcoin"
49,24,-0.00033922,50,"Zeitcoin"
31,25,-0.0003409,98,"Zeitcoin"
21,17,-0.00034122,157,"Zeitcoin"
31,7,-0.00034304,91,"Zeitcoin"
33,7,-0.00034304,81,"Zeitcoin"
44,35,-0.00034614,71,"Zeitcoin"
46,2,-0.000348,149,"Zeitcoin"
38,7,-0.0003491,93,"Zeitcoin"
43,24,-0.00034938,60,"Zeitcoin"
42,25,-0.00034938,62,"Zeitcoin"
47,2,-0.00035,149,"Zeitcoin"
31,28,-0.00035072,148,"Zeitcoin"
39,30,-0.0003514,77,"Zeitcoin"
32,6,-0.00035204,95,"Zeitcoin"
45,35,-0.00035214,65,"Zeitcoin"
30,4,-0.00035302,123,"Zeitcoin"
31,24,-0.00035702,94,"Zeitcoin"
19,5,-0.00035822,129,"Zeitcoin"
43,37,-0.0003586,89,"Zeitcoin"
13,9,-0.00036102,194,"Zeitcoin"
22,13,-0.00036214,111,"Zeitcoin"
41,24,-0.00036252,66,"Zeitcoin"
33,6,-0.00036404,85,"Zeitcoin"
